ID SCAFFOLD PROPERTY DIFF
gen_18 CC.c1ccc(-c2ccnc(Nc3ccc(CCN4CCCC4)cc3)n2)cc1 5.436 0.769
gen_19 Cc1cnc(Nc2ccc(CCN3CCCC3)cc2)nc1-c1ccccc1.NC=O 5.790 0.415
gen_20 c1ccc(-c2ccnc(Nc3ccc(CCN4CCCC4)cc3)n2)cc1 6.206 0.000
gen_21 c1ccc(-c2ccnc(Nc3ccc(CCN4CCCC4)cc3)n2)cc1 6.206 0.000
gen_22 c1ccc(-c2ccnc(Nc3ccc(CCN4CCCC4)cc3)n2)cc1 6.206 0.000
gen_23 c1ccc(-c2ccnc(Nc3ccc(CCN4CCCC4)cc3)n2)cc1 6.206 0.000
gen_24 c1ccc(-c2ccnc(Nc3ccc(CCN4CCCC4)cc3)n2)cc1 6.206 0.000
gen_25 c1ccc(-c2ccnc(Nc3ccc(CCN4CCCC4)cc3)n2)cc1 6.206 0.000
gen_26 c1ccc(-c2ccnc(Nc3ccc(CCN4CCCC4)cc3)n2)cc1 6.206 0.000
gen_27 CCN(C)C.Cc1cccc(-c2nc(Nc3ccc(CCN4CCCC4)cc3)ncc2C)c1 6.369 0.163

ID SCAFFOLD PROPERTY DIFF
CHEMBL364626 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306
gen_0 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_1 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_2 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_3 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_4 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_5 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_6 O=C(Nc1ccc(-c2cccc3c2CNC3=O)cc1)Nc1cccc([Cl:0])c1 7.175 0.869
gen_7 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_8 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_9 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_10 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_11 Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2)c1 6.765 0.459
gen_12 CCO.Cc1ccccc1NC(=O)Nc1ccc(-c2cccc3c2CNC3=O)cc1 5.977 0.329
gen_13 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_14 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_15 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_16 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_17 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_18 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_19 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_20 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_21 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_22 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_23 Cc1ccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2)cc1 6.428 0.122
gen_24 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_25 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_26 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_27 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_28 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000
gen_29 O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1 6.306 0.000

ID SCAFFOLD PROPERTY DIFF
CHEMBL600398 O=C(CCNc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1 6.573
gen_0 CN(CCC(=O)Nc1ccc(Oc2ncnc3ccccc23)cc1)c1ccccc1.COC 6.005 0.568
gen_1 CN(CCC(=O)Nc1ccc(Oc2ncnc3ccccc23)cc1)c1ccccc1.COC 6.005 0.568
gen_2 O=C(CCNc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1 6.573 0.000
gen_3 O=C(CCNc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1 6.573 0.000
gen_4 CN(CCC(=O)Nc1ccc(Oc2ncnc3ccccc23)cc1)c1ccccc1.COC 6.005 0.568
gen_5 COC.CSc1ccc(N(C)CCC(=O)Nc2ccc(Oc3ncnc4cc([Cl:0])ccc34)cc2)cc1 6.366 0.207
gen_6 COC.O=C(CCNc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1 6.373 0.200
gen_7 COC.O=C(CCNc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1 6.373 0.200
gen_8 O=C(CCNc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1 6.573 0.000
gen_9 CN(CCC(=O)Nc1ccc(Oc2ncnc3ccccc23)cc1)c1ccccc1.COC 6.005 0.568
gen_10 CO.Cc1ccc2c(Oc3ccc(NC(=O)CCNc4ccccc4)cc3)ncnc2c1 6.663 0.090
gen_11 O=C(CCNc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1 6.573 0.000
gen_12 CN(CCC(=O)Nc1ccc(Oc2ncnc3ccccc23)cc1)c1ccccc1.COC 6.005 0.568
gen_13 CN(CCC(=O)Nc1ccc(Oc2ncnc3cc(O)ccc23)cc1)c1ccccc1.COC 6.702 0.129
gen_14 O=C(CCNc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1 6.573 0.000
gen_15 COC.Cc1ccc(N(C)CCC(=O)Nc2cc(C)c(Oc3nc(N(C)C)nc4cc(O)cc(O)c34)cc2C)cc1 5.803 0.770
gen_16 COC.Cc1cc(NC(=O)CCN(C)c2ccccc2)ccc1Oc1ncnc2cc(O)cc(O)c12 6.701 0.128
gen_17 COC.O=C(CCNc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1 6.373 0.200
gen_18 CN(CCC(=O)Nc1ccc(Oc2ncnc3ccccc23)cc1)c1ccccc1.COC 6.005 0.568
gen_19 CN(CCC(=O)Nc1ccc(Oc2ncnc3ccccc23)cc1)c1ccccc1.COC 6.005 0.568
gen_20 O=C(CCNc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1 6.573 0.000
gen_21 O=C(CCNc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1 6.573 0.000
gen_22 O=C(CCNc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1 6.573 0.000
gen_23 O=C(CCNc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1 6.573 0.000
gen_24 O=C(CCNc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1 6.573 0.000
gen_25 O=C(CCNc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1 6.573 0.000
gen_26 CN(CCC(=O)Nc1ccc(Oc2ncnc3ccccc23)cc1)c1ccccc1.COC 6.005 0.568
gen_27 O=C(CCNc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1 6.573 0.000
gen_28 O=C(CCNc1ccccc1)Nc1ccc(Oc2ncnc3ccccc23)cc1 6.573 0.000
gen_29 C#N.CN(CCC(=O)Nc1ccc(Oc2ncnc3cc(O)ccc23)cc1)c1ccccc1 6.573 0.001

ID SCAFFOLD PROPERTY DIFF
CHEMBL202748 c1cc(Nc2nccs2)ncn1 6.941
gen_0 CC(=O)c1cnc(Nc2cc(N)ncn2)s1 6.716 0.224
gen_1 Nc1cc(Nc2nc(CO)cs2)ncn1 5.484 1.456
gen_2 Cc1nc(Nc2cc(N)ncn2)sc1C 5.964 0.976
gen_3 Cc1nc(Nc2cc(N)ncn2)sc1C 5.964 0.976
gen_4 Cc1cnc(Nc2cc(N)nc(O)n2)s1 6.823 0.118
gen_5 Cc1csc(Nc2ncnc(N)c2C)n1 5.528 1.413
gen_6 Nc1cc(Nc2nccs2)ncn1 5.545 1.396
gen_7 Nc1cc(Nc2nccs2)ncn1 5.545 1.396
gen_8 Nc1cc(Nc2nccs2)ncn1 5.545 1.396
gen_9 Nc1cc(Nc2nccs2)ncn1 5.545 1.396
gen_10 Cc1cc(Nc2ncc(N)s2)ncn1 7.904 0.963
gen_11 Nc1cc(Nc2nccs2)ncn1 5.545 1.396
gen_12 Nc1cc(Nc2nccs2)ncn1 5.545 1.396

ID SCAFFOLD PROPERTY DIFF
CHEMBL426051 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392
gen_0 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000
gen_1 CCN(C)C.Cc1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.438 0.046
gen_2 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000
gen_3 CCN(C)C.Cc1csc(COc2ccc(Nc3ccnc4ccccc34)cc2C)c1 6.485 0.093
gen_4 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000
gen_5 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000
gen_6 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000
gen_7 CCN(C)C.Cc1cnc2ccccc2c1Nc1ccc(OCc2cccs2)cc1 6.416 0.024
gen_8 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000
gen_9 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000
gen_10 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000
gen_11 CCO.Cc1csc(COc2ccc(Nc3c(C)cnc4cc(O)ccc34)cc2)c1 6.697 0.306
gen_12 CC.c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.323 0.068
gen_13 CCN.Cc1cnc2ccccc2c1Nc1ccc(OCc2cccs2)cc1 6.427 0.035
gen_14 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000
gen_15 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000
gen_16 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000
gen_17 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000
gen_18 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000
gen_19 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000
gen_20 C/C=C/C.Cc1ccc(COc2ccc(Nc3c(C)cnc4ccccc34)cc2)s1 6.732 0.341
gen_21 CC.c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.323 0.068
gen_22 CC.c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.323 0.068
gen_23 CC.c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.323 0.068
gen_24 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000
gen_25 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000
gen_26 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000
gen_27 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000
gen_28 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000
gen_29 c1csc(COc2ccc(Nc3ccnc4ccccc34)cc2)c1 6.392 0.000

ID SCAFFOLD PROPERTY DIFF
CHEMBL3799275 O=C(Nc1cc(-c2cnc3ccccc3c2)ccc1N1CCNCC1)c1ccc(=O)[nH]c1 6.243
gen_0 CCO.Cc1cc2cc(-c3ccc(N4CCN(C)CC4)c(NC(=O)c4cn(C)c(=O)cc4O)c3)cnc2cc1O 6.851 0.608
gen_1 CO.Cc1ccc2ncc(-c3ccc(N4CCNCC4)c(NC(=O)c4cc(C)c(=O)n(C)c4)c3)cc2c1 6.867 0.624
gen_2 COC.Cc1cc2cc(-c3cc(C)c(N4CCNCC4)c(NC(=O)c4cn(C)c(=O)cc4C)c3)c(O)nc2cc1O 7.069 0.825
gen_3 COC.Cc1cc(=O)n(C)cc1C(=O)Nc1cc(-c2cnc3cc(O)ccc3c2)ccc1N1CCN(C)CC1 6.746 0.503
gen_4 COC.Cc1cc2cc(-c3ccc(N4CCN(O)CC4)c(NC(=O)c4cn(C)c(=O)cc4C)c3)c(O)nc2cc1O 7.191 0.948

ID SCAFFOLD PROPERTY DIFF
CHEMBL1987910 O=C(Nc1ccccc1)Nc1ccc(-c2csc3ccncc23)cc1 6.995
gen_0 Nc1nccc2scc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12 7.103 0.108
gen_1 Nc1nccc2scc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12 7.103 0.108
gen_2 CNC.Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4ccccc4)cc3)csc12 7.105 0.110
gen_3 Nc1nccc2scc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12 7.103 0.108
gen_4 Cc1cccc(NC(=O)Nc2ccc(-c3csc4ccncc34)cc2)c1 7.158 0.163
gen_5 Nc1nccc2scc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12 7.103 0.108
gen_6 CN(C)C.Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4ccccc4)cc3)csc12 6.965 0.030
gen_7 CN.Nc1nccc2scc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12 6.850 0.145
gen_8 Nc1nccc2scc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12 7.103 0.108
gen_9 Nc1nccc2scc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12 7.103 0.108
gen_10 CCN.Cc1cccc(NC(=O)Nc2ccc(-c3csc4ccncc34)cc2)c1 6.968 0.028
gen_11 CNC.Nc1nccc2scc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12 6.903 0.092
gen_12 Nc1nccc2scc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12 7.103 0.108
gen_13 Nc1nccc2scc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12 7.103 0.108
gen_14 CCNC(C)=O.Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4ccccc4)cc3)csc12 6.990 0.005
gen_15 CNC(N)=O.Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4ccccc4)cc3)csc12 7.232 0.237
gen_16 CC.O=C(Nc1ccccc1)Nc1ccc(-c2csc3ccncc23)cc1 6.974 0.022
gen_17 CNC.Cc1cccc(NC(=O)Nc2ccc(-c3csc4ccnc(N)c34)cc2)c1 7.108 0.113
gen_18 CCNC(=O)O.Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4ccccc4)cc3)csc12 7.422 0.427
gen_19 Nc1nccc2scc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12 7.103 0.108
gen_20 CCNC(N)=O.Nc1ccc(NC(=O)Nc2ccc(-c3csc4ccncc34)cc2)cc1 6.174 0.821
gen_21 Nc1nccc2scc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12 7.103 0.108
gen_22 COCO.Nc1nccc2scc(-c3ccc(NC(=O)Nc4ccccc4)c([Cl:0])c3)c12 6.545 0.450
gen_23 CNO.Cc1cccc(NC(=O)Nc2ccc(-c3csc4ccnc(N)c34)cc2)c1 7.238 0.243
gen_24 Nc1nccc2scc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12 7.103 0.108
gen_25 Nc1nccc2scc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12 7.103 0.108
gen_26 COC.Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4ccccc4)c(O)c3)csc12 6.932 0.063
gen_27 Cc1cccc(NC(=O)Nc2ccc(-c3csc4ccnc(N)c34)cc2)c1 7.332 0.337
gen_28 CNC.Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4ccccc4)c([Cl:0])c3)csc12 7.059 0.063
gen_29 Cc1cccc(NC(=O)Nc2ccc(-c3csc4ccncc34)cc2)c1 7.158 0.163

ID SCAFFOLD PROPERTY DIFF
CHEMBL231663 c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.415
gen_0 c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.415 0.000
gen_1 OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.730 0.315
gen_2 NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.804 0.389
gen_3 CN.Cc1ccc(Cn2ncc3cc(Nc4nc(C)nn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.775 0.360
gen_4 c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.415 0.000
gen_5 c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.415 0.000
gen_6 c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.415 0.000
gen_7 c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.415 0.000
gen_8 OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.730 0.315
gen_9 c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.415 0.000
gen_10 NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.804 0.389
gen_11 CCN(C)C.Cc1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCC[C@H](C)C6)c45)ccc32)cc1 6.747 0.333
gen_12 c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.415 0.000
gen_13 NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.804 0.389
gen_14 c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.415 0.000
gen_15 c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.415 0.000
gen_16 NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.804 0.389
gen_17 c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.415 0.000
gen_18 c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.415 0.000
gen_19 c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.415 0.000
gen_20 OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.730 0.315
gen_21 c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.415 0.000
gen_22 CC(=O)O.c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.634 0.220
gen_23 c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.415 0.000
gen_24 NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.804 0.389
gen_25 c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.415 0.000
gen_26 c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)cc1 6.415 0.000
gen_27 NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)CC1 6.804 0.389
gen_28 CCO.Cc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(C=O)c4)c3)c2c1CN1CCC(O)CC1 6.796 0.381
gen_29 CC(=O)O.Cc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCCC6)c45)ccc32)c1 6.814 0.400

ID SCAFFOLD PROPERTY DIFF
CHEMBL443098 c1ccc(Cc2nc3ccc(-c4nn([C@H]5CC[C@H](N6CCNCC6)CC5)c5ncncc45)cc3[nH]2)cc1 6.918

ID SCAFFOLD PROPERTY DIFF
CHEMBL3287319 O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)cc2)CC1 6.435
gen_0 CS(=O)(=O)O.Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccccc5)CC4)cc3)n2)c1 7.081 0.645
gen_1 O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)cc2)CC1 6.435 0.000
gen_2 O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)cc2)CC1 6.435 0.000
gen_3 O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)cc2)CC1 6.435 0.000
gen_4 CS(=O)(=O)O.O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)cc2)CC1 7.053 0.617
gen_5 CNC(=O)Nc1ccc(C)cc1NC(=O)C1(C(=O)Nc2ccc(Oc3nc(Nc4ccccc4)ncc3N)cc2)CC1.C[S@](=O)O 6.428 0.008
gen_6 CCN(CO)C(=O)N(C)C.Nc1cc(NC(=O)C2(C(=O)Nc3ccccc3)CC2)ccc1Oc1ccnc(Nc2ccccc2)n1 5.891 0.545
gen_7 O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)cc2)CC1 6.435 0.000
gen_8 O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)cc2)CC1 6.435 0.000
gen_9 CS(=O)(=O)O.Cc1cccc(NC(=O)C2(C(=O)Nc3ccc(Oc4ccnc(Nc5ccccc5)n4)cc3)CC2)c1 7.081 0.645
gen_10 CS(=O)(=O)O.Cc1cccc(NC(=O)C2(C(=O)Nc3ccc(Oc4ccnc(Nc5ccccc5)n4)cc3)CC2)c1 7.081 0.645
gen_11 O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)cc2)CC1 6.435 0.000
gen_12 O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)cc2)CC1 6.435 0.000
gen_13 CSO.Cc1ccc(C)c(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5cc(C)c(O)c(O)c5)CC4)cc3)n2)c1 6.714 0.279
gen_14 CO.O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)cc2)CC1 6.403 0.033
gen_15 O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)cc2)CC1 6.435 0.000
gen_16 O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)cc2)CC1 6.435 0.000
gen_17 O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)cc2)CC1 6.435 0.000
gen_18 CS(=O)(=O)O.Cc1cccc(NC(=O)C2(C(=O)Nc3ccc(Oc4ccnc(Nc5ccccc5)n4)cc3)CC2)c1 7.081 0.645
gen_19 CC(=O)O.O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)cc2)CC1 6.785 0.349
gen_20 O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)cc2)CC1 6.435 0.000
gen_21 CS(=O)(=O)O.Cc1ccc(Nc2ncc(C)c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccccc5)CC4)cc3)n2)cc1 7.128 0.692
gen_22 CS(=O)(=O)O.Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccccc5)CC4)cc3)n2)c1 7.081 0.645
gen_23 CS(=O)(=O)O.Cc1cccc(NC(=O)C2(C(=O)Nc3ccc(Oc4ccnc(Nc5ccccc5)n4)cc3)CC2)c1 7.081 0.645
gen_24 O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)cc2)CC1 6.435 0.000
gen_25 CS(=O)(=O)O.Cc1ccc(NC(=O)C2(C(=O)Nc3ccc(Oc4ccnc(Nc5ccccc5)n4)cc3)CC2)cc1 7.000 0.564
gen_26 CS(N)(=O)=O.Cc1cccc(NC(=O)C2(C(=O)Nc3ccc(Oc4ccnc(Nc5ccccc5)n4)cc3)CC2)c1 7.063 0.627
gen_27 O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)cc2)CC1 6.435 0.000
gen_28 CS(=O)(=O)O.Cc1cccc(NC(=O)C2(C(=O)Nc3ccc(Oc4ccnc(Nc5ccccc5)n4)cc3)CC2)c1 7.081 0.645
gen_29 C[SH](=O)=O.Cc1cccc(NC(=O)C2(C(=O)Nc3ccc(Oc4ccnc(Nc5ccccc5)n4)cc3)CC2)c1O 6.825 0.389

ID SCAFFOLD PROPERTY DIFF
CHEMBL391387 c1cncc(COc2ccc(Nc3ncnn4ccc(CN5CCCCC5)c34)cc2)c1 6.425
gen_0 NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccnc5)cc4)c23)CC1 6.674 0.249
gen_1 c1cncc(COc2ccc(Nc3ncnn4ccc(CN5CCCCC5)c34)cc2)c1 6.425 0.000
gen_2 CCO.Cc1cncc(COc2ccc(Nc3ncnn4ccc(CN5CCCCC5)c34)cc2)c1 6.494 0.069
gen_3 NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccnc5)cc4)c23)CC1 6.674 0.249
gen_4 c1cncc(COc2ccc(Nc3ncnn4ccc(CN5CCCCC5)c34)cc2)c1 6.425 0.000
gen_5 NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccnc5)cc4)c23)CC1 6.674 0.249
gen_6 NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccnc5)cc4)c23)CC1 6.674 0.249
gen_7 NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccnc5)cc4)c23)CC1 6.674 0.249
