ID SCAFFOLD PROPERTY DIFF
gen_28 COC.Cc1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2 5.473 0.094
gen_29 COC.COc1cc2c(Nc3cc(C)cc4c3OCO4)ncnc2cc1OCCCN1CCCCC1 5.176 0.390

ID SCAFFOLD PROPERTY DIFF
CHEMBL484677 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859
gen_0 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_1 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_2 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_3 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_4 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_5 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_6 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_7 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_8 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_9 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_10 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_11 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_12 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_13 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_14 CCC.O=C(Nc1ccccc1)c1cc([N+](=O)O)cc2c1C(=O)NC2 4.813 1.047
gen_15 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_16 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_17 CO.Cc1ccc(NC(=O)c2c(N)c(C(N)=O)cc3c2C(=O)NC3)cc1 6.576 0.717
gen_18 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_19 COC.O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 6.157 0.298
gen_20 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_21 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_22 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_23 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_24 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_25 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_26 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_27 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_28 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000
gen_29 O=C(Nc1ccccc1)c1cccc2c1C(=O)NC2 5.859 0.000

ID SCAFFOLD PROPERTY DIFF
CHEMBL388286 c1ccc(NCCNN=Nc2ccc3ncnc(Nc4ccccc4)c3c2)cc1 5.370
gen_0 CCO.c1ccc(NCCN/N=N/c2ccc3ncnc(Nc4ccccc4)c3c2)cc1 4.578 0.793
gen_1 CCC.c1ccc(NCCN/N=N/c2ccc3ncnc(Nc4ccccc4)c3c2)cc1 4.540 0.830
gen_2 COC.c1ccc(NCCN/N=N/c2ccc3ncnc(Nc4ccccc4)c3c2)cc1 4.718 0.653
gen_3 CCO.CN(CCN/N=N/c1ccc2ncnc(Nc3ccccc3)c2c1)c1ccccc1 4.727 0.643
gen_4 c1ccc(NCCN/N=N/c2ccc3ncnc(Nc4ccccc4)c3c2)cc1 4.709 0.662
gen_5 COC.Cc1cccc(Nc2ncnc3ccc(/N=N/NCCNc4ccccc4)cc23)c1 5.218 0.152
gen_6 COC.Cc1ccc(Nc2ncnc3ccc(/N=N\NCCNc4ccccc4)cc23)cc1 6.840 1.470
gen_7 CO.Cc1cccc(Nc2ncnc3ccc(/N=N\NCCN(C)c4ccccc4)cc23)c1 7.495 2.125
gen_8 COC.c1ccc(NCCN/N=N\c2ccc3ncnc(Nc4ccccc4)c3c2)cc1 6.825 1.454
gen_9 c1ccc(NCCN/N=N/c2ccc3ncnc(Nc4ccccc4)c3c2)cc1 4.709 0.662
gen_10 COC.Cc1ccc(Nc2ncnc3ccc(/N=N\NCCN(C)c4ccccc4)cc23)cc1 7.159 1.788
gen_11 Cc1cccc(Nc2ncnc3ccc(/N=N/NCCNc4cccc(N)c4)cc23)c1 5.865 0.495
gen_12 COC.c1ccc(NCCN/N=N\c2ccc3ncnc(Nc4ccccc4)c3c2)cc1 6.825 1.454
gen_13 COC.Cc1ccc(Nc2ncnc3ccc(/N=N/NCCN(C)c4ccccc4)cc23)cc1 5.181 0.189
gen_14 CN(CCN/N=N\c1ccc2ncnc(Nc3ccccc3)c2c1)c1ccccc1.O=[N+](O)O 6.804 1.434
gen_15 CO.c1ccc(NCCN/N=N\c2ccc3ncnc(Nc4ccccc4)c3c2)cc1 7.080 1.709
gen_16 CO.Cc1cccc(Nc2ncnc3cc([Cl:0])c(/N=N\NCCNc4ccccc4)cc23)c1 7.607 2.236
gen_17 CO.Cc1ccc(Nc2ncnc3ccc(/N=N\NCCNc4cccc(O)c4)cc23)cc1 7.447 2.077
gen_18 c1ccc(NCCN/N=N/c2ccc3ncnc(Nc4ccccc4)c3c2)cc1 4.709 0.662
gen_19 c1ccc(NCCN/N=N\c2ccc3ncnc(Nc4ccccc4)c3c2)cc1 7.081 1.710
gen_20 c1ccc(NCCN/N=N\c2ccc3ncnc(Nc4ccccc4)c3c2)cc1 7.081 1.710
gen_21 c1ccc(NCCN/N=N/c2ccc3ncnc(Nc4ccccc4)c3c2)cc1 4.709 0.662
gen_22 CCO.CN(CCN/N=N\c1ccc2ncnc(Nc3ccccc3)c2c1)c1ccccc1 7.391 2.021
gen_23 COC.c1ccc(NCCN/N=N/c2ccc3ncnc(Nc4ccccc4)c3c2)cc1 4.718 0.653
gen_24 Oc1cccc(Nc2ncnc3ccc(/N=N\NCCNc4ccccc4)cc23)c1 7.324 1.954
gen_25 c1ccc(NCCN/N=N/c2ccc3ncnc(Nc4ccccc4)c3c2)cc1 4.709 0.662
gen_26 CO.c1ccc(NCCN/N=N/c2ccc3ncnc(Nc4ccccc4)c3c2)cc1 4.621 0.749
gen_27 CN(CCN/N=N\c1cc2c(Nc3cccc([Cl:0])c3)ncnc2cc1[Cl:0])c1ccccc1.COC 7.334 1.964
gen_28 c1ccc(NCCN/N=N\c2ccc3ncnc(Nc4ccccc4)c3c2)cc1 7.081 1.710
gen_29 CN(CCN/N=N/c1ccc2ncnc(Nc3cccc(O)c3)c2c1)c1cccc([Cl:0])c1.COC 6.088 0.718

ID SCAFFOLD PROPERTY DIFF
CHEMBL598837 O=C1Cc2cnc(Nc3ccccc3)nc2-c2ncccc2N1 5.537
gen_0 O=C1Cc2cnc(Nc3ccccc3)nc2-c2ncccc2N1 5.537 0.000
gen_1 O=C1Cc2cnc(Nc3ccccc3)nc2-c2ncccc2N1 5.537 0.000
gen_2 CO.Cc1cnc2c(c1)NC(=O)Cc1cnc(Nc3cccc([Cl:0])c3)nc1-2 5.451 0.086
gen_3 O=C1Cc2cnc(Nc3ccccc3)nc2-c2ncccc2N1 5.537 0.000
gen_4 O=C1Cc2cnc(Nc3ccccc3)nc2-c2ncccc2N1 5.537 0.000
gen_5 O=C1Cc2cnc(Nc3ccccc3)nc2-c2ncccc2N1 5.537 0.000
gen_6 CO.Cc1cnc2c(c1)NC(=O)Cc1cnc(Nc3ccccc3)nc1-2 5.443 0.095
gen_7 CO.O=C1Cc2cnc(Nc3ccccc3)nc2-c2ncccc2N1 5.341 0.197
gen_8 C[SH](C)C(=O)O.Cc1cnc2c(c1)NC(=O)Cc1cnc(Nc3ccccc3)nc1-2 5.241 0.297
gen_9 COC.Cc1ccc(Nc2ncc3c(n2)-c2ncc([Cl:0])cc2NC(=O)C3)cc1 5.658 0.121
gen_10 CO.Cc1ccc(Nc2ncc3c(n2)-c2ncc(C)cc2NC(=O)C3)cc1 5.479 0.058
gen_11 CO.Cc1cnc2c(c1)NC(=O)Cc1cnc(Nc3cccc([Cl:0])c3)nc1-2 5.451 0.086
gen_12 O=C1Cc2cnc(Nc3ccccc3)nc2-c2ncccc2N1 5.537 0.000
gen_13 CO.O=C1Cc2cnc(Nc3ccccc3)nc2-c2ncccc2N1 5.341 0.197
gen_14 CO.Cc1cnc2c(c1)NC(=O)Cc1cnc(Nc3ccccc3)nc1-2 5.443 0.095
gen_15 CO.Cc1ccc(Nc2ncc3c(n2)-c2ncc(C(N)=O)cc2NC(=O)C3)cc1 5.461 0.077
gen_16 O=C1Cc2cnc(Nc3ccccc3)nc2-c2ncccc2N1 5.537 0.000
gen_17 CO.Cc1cnc2c(c1)NC(=O)Cc1cnc(Nc3ccccc3)nc1-2 5.443 0.095
gen_18 O=C1Cc2cnc(Nc3ccccc3)nc2-c2ncccc2N1 5.537 0.000
gen_19 CO.Cc1cnc2c(c1)NC(=O)Cc1cnc(Nc3ccccc3)nc1-2 5.443 0.095
gen_20 CO.O=C1Cc2cnc(Nc3ccccc3)nc2-c2ncccc2N1 5.341 0.197
gen_21 CO.Cc1cccc(Nc2ncc3c(n2)-c2ncc(C)cc2NC(=O)C3)c1 5.510 0.027
gen_22 CO.O=C1Cc2cnc(Nc3ccccc3)nc2-c2ncccc2N1 5.341 0.197
gen_23 C[SH](=O)=O.Cc1cnc2c(c1)NC(=O)Cc1cnc(Nc3ccccc3)nc1-2 5.810 0.273
gen_24 CO.Cc1cnc2c(c1)NC(=O)Cc1cnc(Nc3ccccc3)nc1-2 5.443 0.095
gen_25 CO.O=C1Cc2cnc(Nc3ccccc3)nc2-c2ncccc2N1 5.341 0.197
gen_26 CSC.NC(=O)c1cnc2c(c1)NC(=O)Cc1cnc(Nc3ccccc3)nc1-2 5.274 0.263
gen_27 COC.O=C1Cc2cnc(Nc3ccccc3)nc2-c2ncccc2N1 5.483 0.055
gen_28 CO.Cc1cc2c(nc1C)-c1nc(Nc3ccccc3)ncc1CC(=O)N2 4.968 0.569
gen_29 O=C1Cc2cnc(Nc3ccccc3)nc2-c2ncccc2N1 5.537 0.000

ID SCAFFOLD PROPERTY DIFF
CHEMBL1990346 c1ccc(-c2cccc3[nH]ncc23)cc1 5.349
gen_0 Cc1c(N)cc(-c2ccc([N+](=O)[O-])cc2)c2cnn(C)c12 4.950 0.399

ID SCAFFOLD PROPERTY DIFF
CHEMBL1986597 O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1cccc(S(=O)(=O)N2CCOCC2)c1 5.475

ID SCAFFOLD PROPERTY DIFF
CHEMBL3689073 c1ccc(CCc2ccnc(Nc3ccc(C4CCNCC4)cc3)n2)cc1 5.546
gen_0 Cc1cc(CCc2ccccc2)nc(Nc2ccc(C3CCN(C)CC3)c(O)c2)n1 5.812 0.266
gen_1 CN1CCC(c2ccc(Nc3nccc(CCc4ccccc4)n3)cc2)CC1 5.578 0.032
gen_2 CCN.Cc1cnc(Nc2ccc(C3CCNCC3)cc2)nc1CCc1ccccc1 5.648 0.102
gen_3 CN1CCC(c2ccc(Nc3nccc(CCc4ccc(O)cc4)n3)cc2)CC1 5.764 0.218
gen_4 CCN.Cc1cccc(CCc2nc(Nc3ccc(C4CCNCC4)cc3)ncc2C)c1 5.766 0.220
gen_5 CCCO.CN1CCC(c2ccc(Nc3nccc(CCc4ccccc4)n3)cc2)CC1 5.296 0.250
gen_6 CCNC=O.Cc1cccc(CCc2ccnc(Nc3ccc(C4CCNCC4)cc3)n2)c1 6.225 0.679
gen_7 Cc1cccc(CCc2cc(C)nc(Nc3ccc(C4(O)CCN(C)CC4)cc3)n2)c1 5.466 0.080
gen_8 CCN.Cc1cccc(CCc2nc(Nc3ccc(C4CCNCC4)cc3)ncc2C)c1 5.766 0.220
gen_9 CCO.Cc1cnc(Nc2ccc(C3CCNCC3)cc2)nc1CCc1ccccc1 5.292 0.254
gen_10 CCN(C)C.Cc1cc(C)cc(CCc2ccnc(Nc3ccc(C4CCNCC4)cc3)n2)c1 5.464 0.082
gen_11 CN1CCC(c2ccc(Nc3nccc(CCc4ccc(O)cc4)n3)cc2)CC1 5.764 0.218
gen_12 CCO.Cc1cnc(Nc2ccc(C3CCNCC3)cc2)nc1CCc1ccccc1 5.292 0.254
gen_13 CCO.Cc1cnc(Nc2ccc(C3CCNCC3)cc2)nc1CCc1ccccc1 5.292 0.254
gen_14 Cc1cnc(Nc2ccc(C3(C)CCN(C)CC3)cc2)nc1CCc1ccc(O)cc1 5.909 0.364
gen_15 CC(C)O.c1ccc(CCc2ccnc(Nc3ccc(C4CCNCC4)cc3)n2)cc1 5.422 0.124
gen_16 CNC=O.Cc1cccc(CCc2nc(Nc3ccc(C4CCNCC4)cc3)ncc2C)c1 6.225 0.679
gen_17 Cc1cccc(CCc2nc(Nc3ccc(C4CCN(C)CC4)cc3)ncc2[Cl:0])c1 5.995 0.449
gen_18 CCN(C)C.Cc1cc(C)cc(CCc2ccnc(Nc3ccc(C4CCN(C)CC4)c([Cl:0])c3)n2)c1 5.878 0.332
gen_19 CCNC=O.Cc1cccc(CCc2ccnc(Nc3ccc(C4CCNCC4)cc3)n2)c1 6.225 0.679
gen_20 C=CC.Cc1cccc(CCc2ccnc(Nc3ccc(C4CCNCC4)cc3)n2)c1 5.032 0.514
gen_21 CC(N)=O.c1ccc(CCc2ccnc(Nc3ccc(C4CCNCC4)cc3)n2)cc1 5.864 0.318
gen_22 c1ccc(CCc2ccnc(Nc3ccc(C4CCNCC4)cc3)n2)cc1 5.546 0.000
gen_23 C=CC.Cc1cnc(Nc2ccc(C3CCNCC3)cc2)nc1CCc1ccccc1 5.109 0.437
gen_24 CN1CCC(c2ccc(Nc3nccc(CCc4ccccc4)n3)cc2)CC1 5.578 0.032
gen_25 Cc1cccc(CCc2nc(Nc3ccc(C4CCN(C)CC4)cc3C)ncc2[Cl:0])c1 5.961 0.415

ID SCAFFOLD PROPERTY DIFF
CHEMBL598406 c1ccc(CNc2ncnc3ccccc23)cc1 5.415
gen_0 c1ccc(CNc2ncnc3ccccc23)cc1 5.415 0.000
gen_1 COC.Cc1cccc(CNc2ncnc3ccccc23)c1 5.481 0.066
gen_2 CC.c1ccc(CNc2ncnc3ccccc23)cc1 5.061 0.354
gen_3 COC.Cc1nc(N[C@H](C)c2ccc(O)cc2O)c2cc(C)c(O)cc2n1 6.053 0.638
gen_4 c1ccc(CNc2ncnc3ccccc23)cc1 5.415 0.000
gen_5 COC.Cc1cc(CNc2ncnc3ccc(NC(N)=O)cc23)ccc1N 5.167 0.248
gen_6 c1ccc(CNc2ncnc3ccccc23)cc1 5.415 0.000
gen_7 COC.Cc1ccc2ncnc(NCc3ccc(N)cc3)c2c1 6.162 0.747
gen_8 c1ccc(CNc2ncnc3ccccc23)cc1 5.415 0.000
gen_9 COC.Cc1ccc2ncnc(NCc3ccccc3O)c2c1 6.027 0.612
gen_10 CO.Cc1ccc2c(NCc3ccccc3)ncnc2c1 6.270 0.855
gen_11 CNC.c1ccc(CNc2ncnc3ccccc23)cc1 6.000 0.585
gen_12 COC.c1ccc(CNc2ncnc3ccccc23)cc1 5.469 0.054
gen_13 CO.Cc1cc2c(NCc3ccccc3)ncnc2cc1O 7.201 1.786
gen_14 c1ccc(CNc2ncnc3ccccc23)cc1 5.415 0.000
gen_15 COC.c1ccc(CNc2ncnc3ccccc23)cc1 5.469 0.054
gen_16 c1ccc(CNc2ncnc3ccccc23)cc1 5.415 0.000
gen_17 COC.Cc1cccc(CNc2ncnc3cc(O)c(C)cc23)c1 6.493 1.078
gen_18 CC.c1ccc(CNc2ncnc3ccccc23)cc1 5.061 0.354
gen_19 c1ccc(CNc2ncnc3ccccc23)cc1 5.415 0.000
gen_20 c1ccc(CNc2ncnc3ccccc23)cc1 5.415 0.000
gen_21 COC.c1ccc(CNc2ncnc3ccccc23)cc1 5.469 0.054
gen_22 CN(C)C=O.c1ccc(CNc2ncnc3ccccc23)cc1 5.692 0.277
gen_23 CNCCN.Cc1cccc(CNc2ncnc3ccccc23)c1 5.944 0.529
gen_24 COC.Cc1ccc(O)c(CNc2ncnc3ccc(C)cc23)c1 5.817 0.402

ID SCAFFOLD PROPERTY DIFF
CHEMBL137189 c1ccc(Nc2ncnc3ccccc23)cc1 5.796
gen_0 COC.c1ccc(Nc2ncnc3ccccc23)cc1 5.867 0.071
gen_1 c1ccc(Nc2ncnc3ccccc23)cc1 5.796 0.000
gen_2 c1ccc(Nc2ncnc3ccccc23)cc1 5.796 0.000
gen_3 CO.Cc1ccc2c(Nc3ccccc3)ncnc2c1 6.555 0.759
gen_4 CC(C)C.c1ccc(Nc2ncnc3ccccc23)cc1 5.593 0.203
gen_5 c1ccc(Nc2ncnc3ccccc23)cc1 5.796 0.000
gen_6 c1ccc(Nc2ncnc3ccccc23)cc1 5.796 0.000
gen_7 CO.Cc1ccc(Nc2ncnc3ccccc23)cc1 6.400 0.604
gen_8 c1ccc(Nc2ncnc3ccccc23)cc1 5.796 0.000
gen_9 C[Cl:0].Cc1ccc2ncnc(Nc3ccccc3)c2c1 5.553 0.243
gen_10 c1ccc(Nc2ncnc3ccccc23)cc1 5.796 0.000
gen_11 c1ccc(Nc2ncnc3ccccc23)cc1 5.796 0.000
gen_12 CO.Cc1cccc(Nc2ncnc3ccccc23)c1 6.657 0.861
gen_13 COC.Cc1ccc(Nc2ncnc3cc(O)ccc23)cc1[Cl:0] 6.938 1.142
gen_14 CO.Cc1cccc(Nc2ncnc3ccccc23)c1 6.657 0.861
gen_15 CO.Cc1ccc2ncnc(Nc3ccccc3)c2c1 6.192 0.396
gen_16 C[Cl:0].Cc1ccc2c(Nc3ccccc3)ncnc2c1 6.012 0.216
gen_17 CN.Nc1ccc2ncnc(Nc3ccccc3)c2c1 5.884 0.088
gen_18 COC.[Cl:0]c1ccc(Nc2ncnc3ccccc23)cc1 6.572 0.776
gen_19 CC(C)C.c1ccc(Nc2ncnc3ccccc23)cc1 5.593 0.203
gen_20 CO.Cc1ccc(Nc2ncnc3ccccc23)cc1 6.400 0.604
gen_21 c1ccc(Nc2ncnc3ccccc23)cc1 5.796 0.000
gen_22 Nc1cc2ncnc(Nc3ccccc3)c2cc1N 6.237 0.441
gen_23 c1ccc(Nc2ncnc3ccccc23)cc1 5.796 0.000
gen_24 c1ccc(Nc2ncnc3ccccc23)cc1 5.796 0.000
gen_25 CC.c1ccc(Nc2ncnc3ccccc23)cc1 5.111 0.685
gen_26 CC.O=CNc1ccc2ncnc(Nc3ccccc3)c2c1 5.803 0.007
gen_27 c1ccc(Nc2ncnc3ccccc23)cc1 5.796 0.000
gen_28 CO.Cc1cccc(Nc2ncnc3ccccc23)c1 6.657 0.861
gen_29 c1ccc(Nc2ncnc3ccccc23)cc1 5.796 0.000

ID SCAFFOLD PROPERTY DIFF
CHEMBL1241858 c1ccc(-c2nn(CC3CCCNC3)c3ncncc23)cc1 5.451
gen_0 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@H]1CCCNC1 4.885 0.566
gen_1 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@H]1CCCNC1 4.885 0.566
gen_2 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@H]1CCCNC1 4.885 0.566
gen_3 COC.c1ccc(-c2nn(C[C@@H]3CCCNC3)c3ncncc23)cc1 5.287 0.165
gen_4 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@@H]1CCCNC1 4.809 0.643
gen_5 CC(C)[Cl:0].c1ccc(-c2nn(C[C@@H]3CCCNC3)c3ncncc23)cc1 5.317 0.135
gen_6 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@@H]1CCCNC1 4.809 0.643
gen_7 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@H]1CCCNC1 4.885 0.566
gen_8 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@@H]1CCCNC1 4.809 0.643
gen_9 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@@H]1CCCNC1 4.809 0.643
gen_10 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@@H]1CCCNC1 4.809 0.643
gen_11 CN1C[C@@H](O)C[C@@H](Cn2nc(-c3cccc([Cl:0])c3)c3cncnc32)C1.COC 6.167 0.715
gen_12 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@@H]1CCCNC1 4.809 0.643
gen_13 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@@H]1CCCNC1 4.809 0.643
gen_14 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@@H]1CCCNC1 4.809 0.643
gen_15 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@@H]1CCCNC1 4.809 0.643
gen_16 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@@H]1CCCNC1 4.809 0.643
gen_17 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@@H]1CCCNC1 4.809 0.643
gen_18 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@@H]1CCCNC1 4.809 0.643
gen_19 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@@H]1CCCNC1 4.809 0.643
gen_20 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@@H]1CCCNC1 4.809 0.643
gen_21 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@@H]1CCCNC1 4.809 0.643
gen_22 CCC.CN1CCC[C@H](Cn2nc(-c3cc([Cl:0])ccc3O)c3cncnc32)C1 5.566 0.114
gen_23 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@H]1CCCNC1 4.885 0.566
gen_24 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@@H]1CCCNC1 4.809 0.643
gen_25 COC.c1ccc(-c2nn(C[C@@H]3CCCNC3)c3ncncc23)cc1 5.287 0.165
gen_26 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@@H]1CCCNC1 4.809 0.643
gen_27 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@H]1CCCNC1 4.885 0.566
gen_28 COC.c1ccc(-c2nn(C[C@@H]3CCCNC3)c3ncncc23)cc1 5.287 0.165
gen_29 Nc1ncnc2c1c(-c1ccccc1)nn2C[C@H]1CCCNC1 4.885 0.566

ID SCAFFOLD PROPERTY DIFF
CHEMBL111222 c1ccc(Nc2ccnc3ccccc23)cc1 5.340
gen_0 CC.CCNc1cccc(Nc2ccnc3ccccc23)c1 5.235 0.106
gen_1 CO.Cc1cccc(Nc2ccnc3ccccc23)c1 5.734 0.393
gen_2 CO.Cc1cccc(Nc2ccnc3ccccc23)c1 5.734 0.393
gen_3 c1ccc(Nc2ccnc3ccccc23)cc1 5.340 0.000
gen_4 c1ccc(Nc2ccnc3ccccc23)cc1 5.340 0.000
gen_5 CO.Cc1ccc(Nc2c(C)cnc3cc(O)ccc23)cc1 6.216 0.876
gen_6 CO.Cc1ccc2c(Nc3ccccc3)c(C)cnc2c1 5.560 0.219
gen_7 c1ccc(Nc2ccnc3ccccc23)cc1 5.340 0.000
gen_8 c1ccc(Nc2ccnc3ccccc23)cc1 5.340 0.000
gen_9 c1ccc(Nc2ccnc3ccccc23)cc1 5.340 0.000
gen_10 CNC.[Cl:0]c1cccc(Nc2ccnc3ccccc23)c1 6.966 1.625
gen_11 CO.Cc1cccc(Nc2ccnc3ccccc23)c1 5.734 0.393
gen_12 CO.Cc1ccc2c(Nc3ccccc3)ccnc2c1 5.771 0.431
gen_13 CN(C)C.ONc1ccc2nccc(Nc3ccccc3)c2c1 5.485 0.145
gen_14 CO.Cc1ccc2c(Nc3ccccc3)ccnc2c1 5.771 0.431
gen_15 CNC.c1ccc(Nc2ccnc3ccccc23)cc1 6.428 1.088
gen_16 CN(C)C.Cc1cnc2ccc(N)cc2c1Nc1ccccc1 5.569 0.228
gen_17 CO.Cc1cccc(Nc2ccnc3ccccc23)c1 5.734 0.393
gen_18 COC.c1ccc(Nc2ccnc3ccccc23)cc1 5.419 0.079
gen_19 COC.c1ccc(Nc2ccnc3ccccc23)cc1 5.419 0.079
gen_20 c1ccc(Nc2ccnc3ccccc23)cc1 5.340 0.000
gen_21 CC.c1ccc(Nc2ccnc3ccccc23)cc1 4.874 0.467
gen_22 CO.Cc1cc(Nc2ccc(C)c(C)c2)c2ccc([Cl:0])cc2n1 5.953 0.612
gen_23 CO.Cc1ccc2c(Nc3ccccc3)ccnc2c1 5.771 0.431
gen_24 C[Br:0].Cc1cccc(Nc2ccnc3ccccc23)c1 5.463 0.123
gen_25 COC.c1ccc(Nc2ccnc3ccccc23)cc1 5.419 0.079
gen_26 CO.Cc1ccc2nccc(Nc3cccc([Cl:0])c3)c2c1 6.021 0.681
gen_27 CO.Cc1cccc(Nc2ccnc3ccccc23)c1 5.734 0.393
gen_28 c1ccc(Nc2ccnc3ccccc23)cc1 5.340 0.000
gen_29 CO.Cc1cccc(Nc2ccnc3ccccc23)c1 5.734 0.393

ID SCAFFOLD PROPERTY DIFF
CHEMBL2023484 O=C(Cc1ccc(Oc2ccnc3ccccc23)cc1)Nc1cc[nH]n1 5.874
gen_0 CCO.Cc1cc(CC(=O)Nc2ccn(C)n2)ccc1Oc1ccnc2cc(O)ccc12 6.425 0.551
gen_1 CCO.Cc1cc(Oc2ccnc3cc(O)ccc23)ccc1CC(=O)Nc1ccn(C)n1 6.259 0.385
gen_2 COC.Cc1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(O)ccc34)cc2C)n(C)n1 5.432 0.442

ID SCAFFOLD PROPERTY DIFF
CHEMBL397549 C(=C/c1c[nH]nc1-c1nc2ccccc2[nH]1)\c1cccnc1 5.026

ID SCAFFOLD PROPERTY DIFF
CHEMBL76958 O=S(=O)(Oc1ccccc1)c1ccccc1 5.396
gen_0 O=S(=O)(Oc1ccccc1)c1ccccc1 5.396 0.000
gen_1 O=S(=O)(Oc1ccccc1)c1ccccc1 5.396 0.000
gen_2 CO.O=C(O)c1ccc(S(=O)(=O)Oc2ccccc2)cc1 5.246 0.150
gen_3 O=S(=O)(Oc1ccccc1)c1ccccc1 5.396 0.000
gen_4 CO.Cc1cccc(OS(=O)(=O)c2ccccc2)c1 5.149 0.247
gen_5 O=S(=O)(Oc1ccccc1)c1ccccc1 5.396 0.000
gen_6 O=S(=O)(Oc1ccccc1)c1ccccc1 5.396 0.000
gen_7 O=S(=O)(Oc1ccccc1)c1ccccc1 5.396 0.000
gen_8 CO.Cc1ccc(S(=O)(=O)Oc2ccccc2)cc1 5.255 0.141
gen_9 O=S(=O)(Oc1ccccc1)c1ccccc1 5.396 0.000
gen_10 O=S(=O)(Oc1ccccc1)c1ccccc1 5.396 0.000
gen_11 O=S(=O)(Oc1ccccc1)c1ccccc1 5.396 0.000
gen_12 O=S(=O)(Oc1ccccc1)c1ccccc1 5.396 0.000
gen_13 O=S(=O)(Oc1ccccc1)c1ccccc1 5.396 0.000
gen_14 O=S(=O)(Oc1ccccc1)c1ccccc1 5.396 0.000
gen_15 O=S(=O)(Oc1ccccc1)c1ccccc1 5.396 0.000
gen_16 CO.Cc1ccc(S(=O)(=O)Oc2ccccc2)cc1 5.255 0.141
gen_17 CCC.O=S(=O)(Oc1ccccc1)c1ccccc1 4.950 0.446
gen_18 O=S(=O)(Oc1ccccc1)c1ccccc1 5.396 0.000
gen_19 CN(C)C.Cc1ccccc1OS(=O)(=O)c1ccccc1 5.389 0.007
gen_20 O=S(=O)(Oc1ccccc1)c1ccccc1 5.396 0.000
