ID SCAFFOLD PROPERTY DIFF
gen_23 COC(C)=O.O=C1CCCC2=C1[C@H](c1ccccc1)C=CO2 2.580 0.741
gen_24 CCSC1=C(C#N)[C@H](c2ccccc2)C2=C(CCCC2=O)O1 5.199 1.878
gen_25 CCSC1=C(C#N)[C@H](c2ccc(C)cc2)C2=C(C[C@@](CC)(C(C)C)CC2=O)O1 7.353 4.032
gen_26 CCc1cc(C(C)(C)C)ccc1[C@@H]1C(C#N)=C(N)OC2=C1C(=O)CC(C)(C)C2 5.254 1.933
gen_27 CC.O=C1CCCC2=C1[C@@H](c1ccccc1)C=CO2 4.239 0.918
gen_28 CSC1=C(C#N)[C@H](c2ccc(C)cc2)C2=C(CC(C)(C)CC2=O)O1 5.965 2.644
gen_29 CC[Cl:0].O=C1CCCC2=C1[C@@H](c1ccccc1)C=CO2 4.228 0.907

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00574 c1ccc(NC2CCNc3ccccc32)cc1 3.655
gen_0 CCc1c([Br:0])cc2c(c1C)NC(C)(C)C[C@H]2Nc1ccc(NC(C)=O)c(C)c1 6.621 2.965
gen_1 CC1(C)C[C@@H](Nc2ccccc2)c2ccccc2N1.CCC(C)C 5.996 2.340
gen_2 CCC.c1ccc(N[C@@H]2CCNc3ccccc32)cc1 5.124 1.469
gen_3 [Cl:0]c1ccc2c(c1)[C@H](Nc1ccccc1)CCN2 5.319 1.663
gen_4 c1ccc(N[C@H]2CCNc3ccccc32)cc1 3.809 0.154
gen_5 CC1(C)C[C@]([Br:0])(Nc2ccccc2)c2ccccc2N1 5.407 1.752
gen_6 CC[C@@H](C)c1ccc(N[C@H]2C[C@@H](C)N(C(C)=O)c3ccccc32)cc1 5.724 2.069
gen_7 COc1cc(N[C@@H]2CC(C)(C)Nc3ccc([NH+]=O)cc32)ccc1[Cl:0] 4.329 0.673
gen_8 CCC[Cl:0].c1ccc(N[C@H]2CCNc3ccccc32)cc1 4.821 1.166
gen_9 CCN1c2ccccc2[C@H](Nc2ccc([Cl:0])cc2)C[C@@H]1C 5.854 2.199
gen_10 c1ccc(N[C@@H]2CCNc3ccccc32)cc1 3.811 0.156
gen_11 CC1(C)C[C@H](Nc2ccc([Cl:0])cc2)c2ccccc2N1 5.982 2.327
gen_12 CN(C)c1ccc(N[C@@H]2CC(C)(C)Nc3ccc([Br:0])cc32)cc1 5.889 2.233
gen_13 CC[Cl:0].Cc1cc(N[C@@H]2C[C@H](C)Nc3ccccc32)ccc1[Cl:0] 5.699 2.044
gen_14 CC1(C)C[C@H](Nc2ccccc2)c2cc([Br:0])ccc2N1 6.052 2.396
gen_15 CC1(C)C[C@@H](Nc2ccccc2)c2ccccc2N1 5.146 1.490
gen_16 CCC(=O)N1c2ccc(C)cc2[C@@H](Nc2cc(C)c([Br:0])c(C)c2)C[C@@H]1C 6.344 2.688
gen_17 CCC[C@@H](C)S.C[C@H]1C[C@H](Nc2ccccc2)c2cc([Cl:0])ccc2N1 5.379 1.724
gen_18 [Br:0]N1CC[C@@H](Nc2ccccc2)c2ccccc21 4.489 0.834
gen_19 CC[Cl:0].c1ccc(N[C@@H]2CCNc3ccccc32)cc1 4.648 0.992
gen_20 [Br:0]c1ccc2c(c1)[C@@H](Nc1ccccc1)CCN2 5.362 1.707
gen_21 CC1(C)C[C@@H](Nc2ccccc2)c2cc([Cl:0])ccc2N1 6.123 2.467
gen_22 CC(=O)N1c2ccc([Cl:0])cc2[C@@H](Nc2ccc([Cl:0])cc2)C[C@H]1C 5.616 1.961
gen_23 CC1(C)C[C@H](Nc2ccc([Br:0])cc2)c2ccccc2N1 6.070 2.414
gen_24 [Cl:0]c1ccc(N[C@@H]2CCNc3ccccc32)cc1 5.354 1.699
gen_25 CCCCN1c2ccccc2[C@@H](Nc2cccc(C)c2)CC1(C)C 6.131 2.475
gen_26 CCCC.Cc1ccc(N[C@H]2CC(C)(C)Nc3ccccc32)cc1 6.000 2.344
gen_27 CCCCCC([Cl:0])([Cl:0])[Br:0].Cc1cc2c(c(C)c1O)N[C@H](C)C[C@H]2Nc1cccc([NH+]=O)c1 4.897 1.242
gen_28 CCCCCCC.Cc1ccc2c(c1)[C@H](Nc1ccccc1)CCN2C 6.246 2.591
gen_29 [Cl:0]c1ccc2c(c1)[C@@H](Nc1ccccc1)CCN2 5.270 1.614

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00647 c1ccc(CC2CCCC2)cc1 3.419
gen_0 CCC(C)CC.CN(C)CC[C@@H]1CC[C@H]([C@](C)(O)c2ccccc2)[C@]1(C)CCN(C)C 3.626 0.207
gen_1 CC(C)[C@H]1CC([Cl:0])([Cl:0])[C@@](O)(Cc2ccc(N=O)cc2)C1 5.187 1.768
gen_2 CC(C)O.c1ccc(CC2CCCC2)cc1 3.370 0.050
gen_3 CC(C)COC=O.CCC1(Cc2ccccc2)C(C)(C)CCC1(C)C 3.983 0.564
gen_4 CC1(C)CC[C@H](Cc2ccc([Cl:0])cc2)C1 6.823 3.403
gen_5 C/C=C/C=C/[Cl:0].c1ccc(CC2CCCC2)cc1 4.481 1.062
gen_6 C#[N+]C(C)(C)C.CC1(C)[C@@H](Cc2ccccc2)CC[C@@]1(C)O 3.030 0.389
gen_7 c1ccc(CC2CCCC2)cc1 4.176 0.756
gen_8 CCNCC.c1ccc(CC2CCCC2)cc1 2.904 0.515
gen_9 CCN(CC)[C@H]([Cl:0])[Br:0].Oc1ccc(CC2CCCC2)cc1 3.979 0.560
gen_10 CO[C@@]1(Cc2ccccc2)CCC(C)(C)[C@H]1C#N 4.150 0.730
gen_11 CNC[C@]1(C)C(C)(C)CC[C@@]1(C)Cc1ccc([Cl:0])cc1 4.466 1.046
gen_12 c1ccc(CC2CCCC2)cc1 4.176 0.756
gen_13 O=CO.[Cl:0]c1ccc(C[C@H]2CCC[C@@]2([Cl:0])[Br:0])cc1 3.503 0.084
gen_14 C#N.CCc1ccc(C[C@@]2(C)CCC(C)(C)C2(C)C)cc1 5.109 1.690
gen_15 CC(=O)NC1(Cc2ccc([Cl:0])cc2)CCCC1.CCC[Br:0] 4.137 0.718
gen_16 CC[C@]1([C@@H]([Cl:0])c2ccc([N+](=O)O)cc2)[C@@H](C(C)C)CCC1(C)C 5.571 2.152
gen_17 CCN(C)C.CC[C@H]1CC[C@H](Cc2ccccc2)C1 3.274 0.146
gen_18 CCC.CCOc1ccc(C(=O)[C@@H]2[C@H](N(C)C(N)=O)[C@@H](C)C(C)(C)[C@H]2C)cc1 3.728 0.308
gen_19 C[C@H](NC(N)=O)[C@@H]1CC[C@H](Cc2ccc([Cl:0])cc2)[C@H]1[Br:0] 3.546 0.126
gen_20 CCOC.c1ccc(CC2CCCC2)cc1 3.094 0.325
gen_21 C[C@@H]1[C@@H](C[Br:0])[C@@](C)(O)[C@](C)(Cc2ccccc2)[C@H]1C 4.330 0.911
gen_22 CSCCCC[Br:0].Cc1ccc([C@@H](O)C2(O)CCCC2)cc1 4.488 1.069
gen_23 CC[C@]1(C)[C@H](C)C/C(=C(/C)C=O)[C@@H]1Cc1ccc(C)cc1 5.050 1.631
gen_24 CC(C)O.CC/C(C)=C1/CC[C@](Cc2ccc(N(C)C)cc2)(N(C)C(C)C)C1 4.553 1.133
gen_25 C/C=N/O.c1ccc(CC2CCCC2)cc1 2.907 0.512
gen_26 CC=O.c1ccc(CC2CCCC2)cc1 2.983 0.436
gen_27 CC(C)[C@H]1C[C@](C)(Cc2ccccc2)C[C@@H]1C.O=CO 3.563 0.144
gen_28 N#Cc1cccc(CC2CCCC2)c1 4.591 1.171
gen_29 CC(C)[C@]1(C)C(C)(C)CC[C@]1(C#N)Cc1ccc([Br:0])cc1 6.176 2.757

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00668 O=C(Nc1ccccc1)C(C(=O)Nc1ccccc1)=C1NCCc2ccccc21 3.821
gen_0 CCC.Cc1ccc2c(c1)C[C@](C)(O)N/C2=C(/C(=O)Nc1cc(C)c(C)c(O)c1)C(=O)N(C)c1cc(C)c(C)c(C)c1 4.693 0.873
gen_1 C[C@@H]1Cc2ccccc2C(=C(C(=O)Nc2ccccc2)C(=O)Nc2ccccc2)N1 3.721 0.100
gen_2 Cc1cccc(NC(=O)/C(C(=O)Nc2ccccc2)=C2\NCCc3ccccc32)c1 3.756 0.065
gen_3 Cc1cccc(NC(=O)/C(C(=O)Nc2ccc(C)cc2C)=C2/NCCc3ccccc32)c1 4.338 0.517
gen_4 C[C@H]1Cc2ccccc2C(=C(C(=O)Nc2ccccc2)C(=O)Nc2ccccc2)N1 3.777 0.044
gen_5 Cc1cccc(C)c1NC(=O)/C(C(=O)Nc1ccccc1)=C1\NCCc2ccc([Br:0])cc21 4.583 0.762
gen_6 Cc1ccc2c(c1)CCNC2=C(C(=O)Nc1ccccc1)C(=O)Nc1ccccc1 3.620 0.201
gen_7 Cc1ccc(NC(=O)/C(C(=O)Nc2ccccc2)=C2\NCCc3ccccc32)cc1 3.780 0.040
gen_8 Cc1ccc(NC(=O)/C(C(=O)Nc2ccccc2)=C2\NCCc3ccccc32)cc1 3.780 0.040
gen_9 Cc1cccc(NC(=O)/C(C(=O)Nc2cc(C)cc(C)c2)=C2/NCCc3ccccc32)c1 4.301 0.480
gen_10 O=C(Nc1ccccc1)C(C(=O)Nc1ccccc1)=C1NCCc2ccccc21 3.033 0.788
gen_11 Cc1ccc(NC(=O)/C(C(=O)Nc2ccccc2)=C2\NC(C)(C)Cc3ccccc32)cc1 4.310 0.490
gen_12 Cc1ccc(NC(=O)/C(C(=O)Nc2cccc(C)c2)=C2/NCCc3ccccc32)cc1 4.027 0.206
gen_13 Cc1cccc(NC(=O)/C(C(=O)Nc2ccccc2)=C2/NCCc3ccccc32)c1 3.690 0.131
gen_14 O=C(Nc1ccccc1)C(C(=O)Nc1ccccc1)=C1NCCc2ccccc21 3.033 0.788
gen_15 C[C@H]1Cc2ccccc2/C(=C(\C(=O)Nc2ccccc2)C(=O)Nc2ccc([Cl:0])cc2)N1 4.456 0.636
gen_16 CCC.Cc1ccc(NC(=O)/C(C(=O)Nc2ccccc2)=C2\NCCc3ccccc32)cc1 4.444 0.624
gen_17 Cc1ccccc1NC(=O)/C(C(=O)Nc1ccccc1)=C1\NCCc2ccccc21 3.730 0.090
gen_18 Cc1ccccc1NC(=O)/C(C(=O)Nc1ccccc1)=C1\NC(C)(C)Cc2ccccc21 4.308 0.487
gen_19 Cc1ccc2c(c1)C(=C(C(=O)Nc1ccccc1)C(=O)Nc1ccccc1)NCC2 3.622 0.199
gen_20 Cc1ccc(NC(=O)/C(C(=O)Nc2cccc(C)c2)=C2/N[C@H](C(C)C)Cc3ccccc32)cc1 4.826 1.006
gen_21 Cc1cccc(NC(=O)/C(C(=O)Nc2ccccc2)=C2\NCCc3ccccc32)c1 3.756 0.065
gen_22 Cc1ccc(NC(=O)/C(C(=O)Nc2cccc([Cl:0])c2)=C2\N[C@H](C(C)C)Cc3ccccc32)cc1 5.013 1.192
gen_23 Cc1ccc(NC(=O)C(C(=O)Nc2ccc(C)cc2)=C2NCCc3ccccc32)cc1 3.870 0.049
gen_24 Cc1ccc(NC(=O)/C(C(=O)Nc2ccccc2C)=C2/NCCc3ccccc32)cc1C 4.368 0.547
gen_25 C[C@H]1Cc2ccccc2C(=C(C(=O)Nc2ccccc2)C(=O)Nc2ccccc2)N1 3.777 0.044
gen_26 O=C(Nc1ccccc1)/C(C(=O)Nc1ccc([Br:0])cc1)=C1/NCCc2ccccc21 3.974 0.154
gen_27 Cc1ccc(NC(=O)/C(C(=O)Nc2ccc([Cl:0])cc2)=C2\NC(C)(C)Cc3ccccc32)cc1 4.680 0.860
gen_28 CCc1ccc(NC(=O)/C(C(=O)Nc2ccccc2)=C2/NC(C)(C)Cc3ccccc32)cc1 4.416 0.595
gen_29 Cc1cccc(NC(=O)/C(C(=O)Nc2ccccc2)=C2\NCCc3ccccc32)c1 3.756 0.065

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00686 O=C(N/C=C/c1ccccc1)c1ccccc1 3.087
gen_0 CC.CCN(/C=C/c1ccccc1)C(=O)c1ccccc1 3.515 0.427
gen_1 CC.COc1ccc(/C=C/N(C(=O)c2ccccc2)C(C)(C)C)cc1 3.907 0.819
gen_2 CCNC(=O)OCC.O=C(N/C=C/c1ccccc1)c1ccccc1 2.526 0.561
gen_3 CCCCCCCC.O=C(N/C=C/c1ccccc1)c1ccc([Cl:0])cc1 5.185 2.098
gen_4 CCCCC(C)C.O=C(N/C=C/c1ccccc1)c1ccccc1 3.985 0.897
gen_5 CCCCCC.O=C(N/C=C/c1ccccc1)c1ccccc1 4.196 1.109
gen_6 CCC.O=C(N/C=C/c1ccccc1)c1ccccc1 3.481 0.394
gen_7 CC/C(=C\c1ccccc1)NC(=O)c1ccccc1.CCC(C)C 4.451 1.364
gen_8 O=C(N/C=C/c1ccccc1)c1ccc([Cl:0])cc1[Cl:0] 5.035 1.948
gen_9 CCOC(C)=O.O=C(N/C=C/c1ccccc1)c1ccccc1 2.414 0.674
gen_10 C/C(=C\c1ccc(O)cc1)N(C(=O)c1ccc([Cl:0])c([Br:0])c1)C(C)C 5.305 2.218
gen_11 CCNC.O=C(N/C=C/c1ccccc1)c1ccccc1 2.283 0.805
gen_12 COC(=O)O.Cc1ccc(C(=O)N/C=C/c2ccccc2)cc1 2.172 0.915
gen_13 O=C(N/C=C/c1ccccc1)c1ccccc1 3.181 0.094
gen_14 CCCCC.CCOc1ccc(C(=O)N(C)/C=C/c2ccccc2)cc1 4.023 0.935
gen_15 CCC[C@@H](C)CC.O=C(N/C=C/c1ccccc1)c1ccccc1 3.840 0.752
gen_16 CCCC([Cl:0])[Cl:0].O=C(N/C=C/c1ccccc1)c1ccccc1 3.479 0.392
gen_17 O=C(N/C=C/c1ccccc1)c1ccccc1 3.181 0.094
gen_18 CCCCCOc1ccc(/C=C/N(C)C(=O)c2ccccc2)cc1.CC[N+](C)(CC)CC 3.301 0.213
gen_19 COc1ccc(C(=O)N(C)/C(C)=C/c2ccc([Cl:0])c([Cl:0])c2)cc1C(C)(C)C.O=CO 3.991 0.904
gen_20 CCS.O=C(N/C=C/c1ccccc1)c1ccccc1 3.091 0.003
gen_21 C=CC.O=C(N/C=C/c1ccccc1)c1ccccc1 3.151 0.064
gen_22 O=C(N/C=C/c1ccccc1)c1ccc([Br:0])cc1 4.112 1.025
gen_23 C/C(=C\c1ccccc1)NC(=O)c1ccccc1 3.576 0.488
gen_24 CCCC.O=C(N/C=C/c1ccccc1)c1ccccc1 3.573 0.485
gen_25 C/C(=C\c1ccc(C)cc1)NC(=O)c1ccccc1.CCO[C@H](C)O 3.037 0.051
gen_26 CCC.O=C(N/C=C/c1ccccc1)c1ccccc1 3.481 0.394
gen_27 CCOC(C)=O.O=C(N/C=C/c1ccccc1)c1ccccc1 2.414 0.674
gen_28 C/C(=C\c1ccccc1)NC(=O)c1ccccc1.CC 3.573 0.486
gen_29 CC(C)O.Cc1ccc(C(=O)N/C=C/c2ccccc2)cc1 2.901 0.186

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00696 O=c1oc2ccccc2cc1-c1nc2ccccc2[nH]1 3.336
gen_0 CC(C)CCn1c(-c2cc3cc([Cl:0])ccc3oc2=O)nc2ccccc21 5.856 2.519
gen_1 Cc1cc2nc(-c3c(O)c4cc([Cl:0])c(C)cc4oc3=O)n(C)c2cc1C 5.110 1.774
gen_2 Cc1ccc2cc(-c3nc4ccccc4n3C)c(=O)oc2c1 4.028 0.691

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00697 N=c1ccc2c(ccc3ccccc32)o1 3.065
gen_0 CCC.N=c1ccc2c(ccc3ccccc32)o1 3.317 0.251
gen_1 CCC.N=c1ccc2c(ccc3ccccc32)o1 3.317 0.251
gen_2 C#N.CCCc1cc(=N)oc2ccc3ccccc3c12 3.145 0.080
gen_3 CC(C)C=O.CNc1cc(=N)oc2cc([Cl:0])c3ccccc3c12 2.840 0.225
gen_4 CCCNC(C)=O.CCSc1cc(=N)oc2ccc3ccccc3c12 2.710 0.356
gen_5 CCC[N@@+](C)(C=O)C(C)C.CN=c1ccc2c(ccc3ccccc32)o1 2.474 0.592
gen_6 CCC.N=c1ccc2c(ccc3ccccc32)o1 3.317 0.251
gen_7 CCCCCNC(C)=O.N=c1ccc2c(ccc3ccccc32)o1 2.730 0.336
gen_8 CCCCN(C)C=O.CN(C)c1cc2oc(=N)ccc2c2ccccc12 2.585 0.481
gen_9 CCCCCOCC.N=c1ccc2c(ccc3ccccc32)o1 3.267 0.201
gen_10 CC(C)S[N+](C)=c1ccc2c(cc(O)c3ccccc32)o1.CCCCC 3.175 0.109
gen_11 CCCCN(C(C)=O)C(C)(C)C.N=c1ccc2c(ccc3ccccc32)o1 2.987 0.078
gen_12 CCC.N=c1ccc2c(ccc3ccccc32)o1 3.317 0.251
gen_13 CCC.N=c1ccc2c(ccc3ccccc32)o1 3.317 0.251
gen_14 CCC[Cl:0].CN[N+](NC=N)=c1cc(N)c2c(ccc3ccccc32)o1 2.014 1.052
gen_15 CC=O.N=c1ccc2c(ccc3ccccc32)o1 2.373 0.692
gen_16 CCCCC(=O)Nc1c([Br:0])c(=N)oc2ccc3ccccc3c12 5.207 2.141
gen_17 CN=c1ccc2c(ccc3ccccc32)o1.C[Cl:0] 2.754 0.311
gen_18 Cc1c(C)c2c(ccc3ccccc32)oc1=[N+](C)S 2.841 0.225
gen_19 CCCC.N=c1ccc2c(ccc3ccccc32)o1 3.405 0.339
gen_20 CCCC.N=c1ccc2c(ccc3ccccc32)o1 3.405 0.339
gen_21 CCCNC(C)=O.N=c1ccc2c(ccc3ccccc32)o1 2.329 0.737
gen_22 CCCN(C=N)C(C)C.CC[N@@+](C)(c1cc(=N)oc2cc([Cl:0])c3ccccc3c12)C(C)(C)C 3.526 0.461
gen_23 CCCCC(=O)O.N=c1ccc2c(ccc3ccccc32)o1 2.651 0.414
gen_24 CCC.N=c1ccc2c(ccc3ccccc32)o1 3.317 0.251
gen_25 CCCCN(CC)C(C)=O.N=c1ccc2c(ccc3ccccc32)o1 2.756 0.309
gen_26 CC(=O)N[N+](C)=c1oc2ccc3ccccc3c2cc1[Cl:0].CCC#N 2.298 0.768
gen_27 C=C(C)C.N=c1ccc2c(ccc3ccccc32)o1 3.135 0.070
gen_28 CCC.N=c1ccc2c(ccc3ccccc32)o1 3.317 0.251
gen_29 CN=c1ccc2c(cc(C)c3ccccc32)o1 3.102 0.036

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00713 O=C1c2cccc3c(N4CCOCC4)ccc(c23)C(=O)N1c1ccccc1 3.477
gen_0 Cc1cccc(N2C(=O)c3cccc4c(N5CCOCC5)ccc(c34)C2=O)c1 3.963 0.486
gen_1 COc1cc(N2C(=O)c3cccc4c(N5C[C@H](C)O[C@@H](C)C5)ccc(c34)C2=O)ccc1C(C)(C)C 5.047 1.570
gen_2 Cc1cccc(N2C(=O)c3cccc4c(N5CCOCC5)ccc(c34)C2=O)c1 3.963 0.486
gen_3 Cc1ccc(N2C(=O)c3cccc4c(N5C[C@@H](C)O[C@H](C)C5)ccc(c34)C2=O)c(C)c1 4.723 1.246
gen_4 Cc1ccc(N2C(=O)c3cccc4c(N5C[C@H](C)O[C@@H](C)C5)ccc(c34)C2=O)cc1 4.492 1.015
gen_5 Cc1cccc(N2C(=O)c3cccc4c(N5CCOCC5)ccc(c34)C2=O)c1 3.963 0.486
gen_6 Cc1cccc(N2C(=O)c3ccc(N4CCOCC4)c4cc([Br:0])cc(c34)C2=O)c1 4.908 1.431
gen_7 O=C1c2cccc3c(N4CCOCC4)ccc(c23)C(=O)N1c1ccccc1 3.268 0.209
gen_8 Cc1cc(C(C)C)cc(C)c1N1C(=O)c2cccc3c(N4CCOCC4)ccc(c23)C1=O 5.407 1.930
gen_9 Cc1ccc(N2C(=O)c3cccc4c(N5CCOCC5)ccc(c34)C2=O)cc1C 4.524 1.047
gen_10 Cc1ccc(N2C(=O)c3cccc4c(N5CCOC[C@H]5C)ccc(c34)C2=O)cc1C 4.667 1.190
gen_11 O=C1c2cccc3c(N4CCOCC4)ccc(c23)C(=O)N1c1ccc([Cl:0])cc1 4.409 0.932
gen_12 Cc1ccc(N2C(=O)c3cccc4c(N5C[C@H](C)O[C@H](C)C5)ccc(c34)C2=O)cc1C 4.695 1.218
gen_13 C[C@@H]1CN(c2ccc3c4c(cccc24)C(=O)N(c2ccccc2)C3=O)CCO1 3.707 0.230
gen_14 O=C1c2ccc(N3CCOCC3)c3cc([Br:0])cc(c23)C(=O)N1c1ccc([Br:0])cc1 5.304 1.827
gen_15 Cc1cccc(N2C(=O)c3cccc4c(N5C[C@H](C)O[C@H](C)C5)ccc(c34)C2=O)c1 4.469 0.992
gen_16 Cc1ccc(N2C(=O)c3cccc4c(N5C[C@@H](C)O[C@H](C)C5)ccc(c34)C2=O)cc1 4.447 0.970
gen_17 O=C1c2ccc(N3CCOCC3)c3cc([Cl:0])cc(c23)C(=O)N1c1ccc([Cl:0])cc1 5.187 1.710
gen_18 Cc1cccc(N2C(=O)c3cccc4c(N5CCOCC5)ccc(c34)C2=O)c1 3.963 0.486
gen_19 Cc1cccc(N2C(=O)c3cccc4c(N5CCOCC5)ccc(c34)C2=O)c1 3.963 0.486
gen_20 Cc1cccc(N2C(=O)c3ccc(N4CCOCC4)c4cc([Cl:0])cc(c34)C2=O)c1 4.858 1.381
gen_21 O=C1c2ccc(N3CCOCC3)c3cc([Br:0])cc(c23)C(=O)N1c1cccc([Cl:0])c1 5.216 1.739
gen_22 CCC.Cc1cc(N2C(=O)c3cccc4c(N5CCOCC5)ccc(c34)C2=O)ccc1C(C)C 5.474 1.997
gen_23 Cc1ccc(N2C(=O)c3cccc4c(N5CCOCC5)ccc(c34)C2=O)cc1C 4.524 1.047
gen_24 CCCCC.Cc1ccc(N2C(=O)c3cccc4c(N5CCOCC5)ccc(c34)C2=O)cc1 5.014 1.537
gen_25 C[C@H]1CN(c2ccc3c4c(cccc24)C(=O)N(c2ccc(C(C)(C)C)cc2)C3=O)C[C@H](C)O1 5.085 1.608
gen_26 Cc1ccc(N2C(=O)c3cccc4c(N5CCOCC5)ccc(c34)C2=O)c(C)c1 4.573 1.096
gen_27 Cc1ccc(N2C(=O)c3cccc4c(N5CCOCC5)ccc(c34)C2=O)cc1[Cl:0] 4.796 1.319
gen_28 Cc1cccc(N2C(=O)c3ccc(N4CCOCC4)c4cc([Br:0])cc(c34)C2=O)c1 4.908 1.431
gen_29 Cc1ccc(N2C(=O)c3ccc(N4CCOCC4)c4cc([Cl:0])cc(c34)C2=O)cc1C 5.253 1.776

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00730 c1ccc(CCC2CCOCC2)cc1 3.046
gen_0 CC1(C)C[C@](C)(CCc2ccccc2)CCO1.CCC 5.134 2.088
gen_1 C[C@H]1[C@H](C[Cl:0])OCC(C)(C)[C@@H]1CCc1ccc([Cl:0])cc1 4.793 1.747
gen_2 C[C@@H]1C[C@@H](CCc2ccccc2)[C@@H](C)C(C)(C)O1 4.452 1.406
gen_3 CC[C@@H]1C(C)(C)O[C@@H](C(C)C)C[C@@]1(C[C@](C)(CC)c1ccc(C)cc1)NC(C)=O 4.384 1.338
gen_4 C[C@@H](Cc1ccccc1)[C@@]1(C)CCO[C@@](C)(C(C)(C)C)C1.C[Cl:0] 4.812 1.766
gen_5 CC(C)CCC[C@]1(C)C[C@@H](C[C@H](c2ccccc2)[C@H](C)O)C[C@H](C)O1 4.360 1.314
gen_6 C#CC.Cc1ccccc1CC[C@H]1C[C@@H](C(C)C)OC(C)(C)C1 4.153 1.107
gen_7 CC(C)OC=O.CC[C@@H]1OC(C)(C)C[C@@](C)(CCc2ccccc2)C1(C)C 4.247 1.201
gen_8 CC[N+](C)(C)C[C@@H]1[C@](C)(CCc2ccc(C[Cl:0])cc2)CC(C)(C)O[C@@]1(C)C(C)C 4.370 1.324
gen_9 COc1ccc(CCC2CC(C)(C)OC(C)(C)C2)cc1.C[Cl:0] 4.209 1.163
gen_10 CC[C@H](C)[C@H]1[C@@H](CCc2cccc(O)c2)C[C@H](C)OC1(C)C 4.438 1.392
gen_11 CCC(N)=O.Cc1ccc(CC[C@]2(C)C[C@H](C(C)C)O[C@@H](C(C)C)[C@H]2C)cc1 3.811 0.765
gen_12 C[C@H]1C[C@H]([C@H]([Br:0])Cc2ccc([Br:0])cc2)CC(C)(C)O1 5.664 2.619
gen_13 CC(C)C1([C@@H]([Br:0])Cc2ccccc2)CC(C)(C)OC(C)(C)C1 6.016 2.971
gen_14 CCOC(C)(C)C.c1ccc(CCC2CCOCC2)cc1 3.511 0.465
gen_15 C[SH](C)c1ccc(CC[C@@]2(C)CCOC(C)(C)C2)cc1 5.164 2.118
gen_16 CC[C@@H](C)[C@@H](C)O.CC[C@@]1(CCc2ccccc2)C[C@H](C)O[C@@H](C(C)C)C1 4.530 1.484
gen_17 CC(C)c1ccc(CC(C)(C)[C@H]2CC(C)(C)OCC2(C)C)cc1 6.963 3.917
gen_18 CC(C)[C@H]1C[C@H](C[C@H](C)c2ccccc2)C[C@H](C)O1 4.742 1.697
gen_19 CC(C)[C@H]1C[C@H](CCc2ccccc2)C[C@H](C)O1 4.633 1.587
gen_20 CC1(C)COC(C)(C)C(C)(C)[C@@H]1CCc1ccc(O)cc1 4.600 1.554
gen_21 CC1(C)C[C@@](C)(C([Cl:0])([Cl:0])Cc2ccccc2)CCO1 5.201 2.155
gen_22 CCC.c1ccc(CCC2CCOCC2)cc1 4.277 1.231
gen_23 CCC[C@H]1[C@H](CCc2ccccc2)C[C@H](C)O[C@@H]1C(C)C 4.944 1.898
gen_24 CC(C)[C@@H]1C[C@]([Br:0])([C@@H]([Br:0])Cc2ccccc2)CCO1 4.768 1.722
gen_25 CC(C)N(C(=O)O)c1ccc(CC[C@@H]2CC(C)(C)OC[C@@]2(C)C(C)(C)C)cc1 4.595 1.549
gen_26 CC1(C)C[C@@H](CCc2cccc(O)c2)C[C@@H](C(C)(C)C)O1 4.372 1.326
gen_27 CCCCN(C[C@@H](C)[Cl:0])C(C)=O.c1ccc(CCC2CCOCC2)cc1 3.702 0.656
gen_28 CCC[C@H](O[C@H](C)CC)C(C)C.CC[C@@H]1OCC[C@H](CCc2ccccc2)[C@@H]1C(C)C 4.565 1.519
gen_29 CC[N+](CC)(CC[Br:0])c1ccc(C[C@H]([Cl:0])[C@H]2CC(C)(C)OCC2(C)C)cc1 5.061 2.015

ID SCAFFOLD PROPERTY DIFF
STOCK1S-00786 O=c1[nH]c(=O)c2c(nc(N/N=C/c3ccccc3)n2CCCOc2ccc3ccccc3c2)[nH]1 3.481
gen_0 CC(C)Cn1c(=O)n(C)c(=O)c2c1nc(N/N=C/c1ccc([Cl:0])cc1)n2CCCOc1ccc2ccccc2c1 3.929 0.448
gen_1 CC(C)Oc1ccc(/C=N/Nc2nc3c(c(=O)n(C)c(=O)n3C)n2CCCOc2ccc3ccccc3c2)cc1.CCC(C)(C)C(C)C 4.091 0.610
gen_2 Cc1cccc(/C=N/Nc2nc3c(c(=O)n(C)c(=O)n3C)n2CCCOc2ccc3ccccc3c2)c1 3.220 0.261
gen_3 CCCCCC.CCCOc1ccc(/C=N/Nc2nc3c(c(=O)n(C)c(=O)n3C)n2CCCOc2ccc3ccccc3c2)cc1 4.211 0.730
gen_4 CCc1cc(C)c([Cl:0])cc1/C(C)=N/Nc1nc2c(c(=O)n(C)c(=O)n2C)n1CCCOc1ccc2ccccc2c1 4.712 1.231
